content,label,has_url,has_phone_number,sender_type,category,obfuscation_level,data_origin,source_dataset,source_file,source_row_id
"Sơn ơi, tôi có món quà gửi tặng bạn từ nước ngoài, bạn liên hệ nhân viên hải quan số 0912345678 để làm thủ tục nhận nhé.",1,0,1,personal_number,Lừa đảo nhận quà,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,373
"Minh à, tớ mới đổi điện thoại nên mất hết app, cậu chuyển khoản hộ tớ 500k cho người này nhé, stk 68686868 MB Bank. Tối đi làm về tớ qua đưa tiền mặt.",1,0,0,personal_number,Lừa đảo mượn tiền,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,374
"Dạo này lạm phát quá bà nhỉ. Tui đang đầu tư bên quỹ này sinh lời đều lắm, bà muốn tìm hiểu thì nhấp vào link này đăng ký nè: drive-google.com/file123",1,1,0,personal_number,Lừa đảo đầu tư,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,375
"Khang đang ở đâu đấy, mua hộ tớ cái thẻ điện thoại Viettel 100k với, lát tớ bắn lại cho.",1,0,0,personal_number,Lừa đảo nhờ vả,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,376
"Ê Phương, tài khoản tao bị khóa, mày chuyển giùm tao vài trăm vô số tài khoản này 123456789 ACB nha, mai tao trả gấp đôi.",1,0,0,personal_number,Lừa đảo mượn tiền,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,377
"Thảo ơi, cuối tuần này tớ cưới, cậu bớt chút thời gian tới dự nhé. Thiệp tớ gửi qua link này tinyurl.com/nhan-thuong, nhớ xem kỹ thời gian địa điểm nha.",1,1,0,personal_number,Lừa đảo link độc hại,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,378
"Dạo này lạm phát quá bà nhỉ. Tui đang đầu tư bên quỹ này sinh lời đều lắm, bà muốn tìm hiểu thì nhấp vào link này đăng ký nè: shopee-sale-vn.com",1,1,0,personal_number,Lừa đảo đầu tư,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,379
Nay con không về ăn cơm mẹ nhé. Xin lỗi mình nhắn nhầm. Chúc bạn một ngày tốt lành!,1,0,0,personal_number,Lừa đảo nhầm số,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,380
"Anh Tùng, giấy mời họp phụ huynh bé nhà mình em gửi file mềm qua link này shopee-sale-vn.com, anh tải về xem nhé.",1,1,0,personal_number,Lừa đảo link độc hại,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,381
"Chào bạn, mình thấy số điện thoại của bạn qua hội nhóm, thấy ảnh đại diện dễ thương nên muốn làm quen, add zalo mình nhé 0934567890.",1,0,1,personal_number,Lừa đảo tình cảm,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,382
"Tùng à, tớ mới đổi điện thoại nên mất hết app, cậu chuyển khoản hộ tớ 2 triệu cho người này nhé, stk 001100223344 BIDV. Tối đi làm về tớ qua đưa tiền mặt.",1,0,0,personal_number,Lừa đảo mượn tiền,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,383
"Ê Tuấn, đợt trước mày hỏi vụ đầu tư chứng khoán, tao đang theo nhóm này phím lệnh ok lắm, vào nhóm xem thử zalo-group.club/join",1,1,0,personal_number,Lừa đảo đầu tư,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,384
"Chị Oanh ơi mớ rau em để trước cửa rồi nha. Ủa nhầm số, cho em xin lỗi nhé. Chúc chị ngày mới vui vẻ.",1,0,0,personal_number,Lừa đảo nhầm số,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,385
"Chị ơi áo chị đặt hôm qua em ship hỏa tốc rồi nha, mã vận đơn chị xem ở đây t.me/hoinhanroi.",1,1,0,personal_number,Lừa đảo link độc hại,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,386
"Ê Bình, tài khoản tao bị khóa, mày chuyển giùm tao 2 triệu vô số tài khoản này 19034567890 Vietcombank nha, mai tao trả gấp đôi.",1,0,0,personal_number,Lừa đảo mượn tiền,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,387
"Ê Ngọc, tài khoản tao bị khóa, mày chuyển giùm tao một ít vô số tài khoản này 0981234567 BIDV nha, mai tao trả gấp đôi.",1,0,0,personal_number,Lừa đảo mượn tiền,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,388
"Anh Thành, giấy mời họp phụ huynh bé nhà mình em gửi file mềm qua link này tinyurl.com/nhan-thuong, anh tải về xem nhé.",1,1,0,personal_number,Lừa đảo link độc hại,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,389
"Chị Hà, bên công ty em đang tuyển CTV gõ văn bản tại nhà, không cọc không phí, rảnh làm bận nghỉ. Chị quan tâm thì nhắn Zalo trưởng phòng em 0345678901.",1,0,1,personal_number,Lừa đảo việc làm,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,390
"Anh Hương, giấy mời họp phụ huynh bé nhà mình em gửi file mềm qua link này bit.ly/nhanqua, anh tải về xem nhé.",1,1,0,personal_number,Lừa đảo link độc hại,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,391
"Alo anh Dũng nay đi nhậu không? Á chết, nhầm số rồi, xin lỗi anh nha. Mà thấy anh có vẻ hợp cạ, rảnh thì kết bạn zalo số này 0978123456 giao lưu nhé.",1,0,1,personal_number,Lừa đảo nhầm số,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,392
"Ê mày, hình hôm bữa đi chơi tao up lên đây rồi nha, vào bit.ly/nhanqua tải về lẹ đi tao sắp xóa.",1,1,0,personal_number,Lừa đảo link độc hại,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,393
"Thành à, tớ mới đổi điện thoại nên mất hết app, cậu chuyển khoản hộ tớ 200k cho người này nhé, stk 1122334455 Vietcombank. Tối đi làm về tớ qua đưa tiền mặt.",1,0,0,personal_number,Lừa đảo mượn tiền,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,394
"Dũng ơi Hùng nè, đang kẹt quá cho mượn tạm một ít vào Techcombank 001100223344 chiều mai trả nhé.",1,0,0,personal_number,Lừa đảo mượn tiền,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,395
"Chị Thành ơi, mẹ em đang cấp cứu trong viện mà em chưa xoay kịp tiền, chị cho em vay tạm 200k nhé, tuần sau có lương em trả. STK em 123456789 Agribank.",1,0,0,personal_number,Lừa đảo mượn tiền,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,396
"Chị Thành, bên công ty em đang tuyển CTV gõ văn bản tại nhà, không cọc không phí, rảnh làm bận nghỉ. Chị quan tâm thì nhắn Zalo trưởng phòng em 0909998877.",1,0,1,personal_number,Lừa đảo việc làm,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,397
"Alo anh Nga nay đi nhậu không? Á chết, nhầm số rồi, xin lỗi anh nha. Mà thấy anh có vẻ hợp cạ, rảnh thì kết bạn zalo số này 0345678901 giao lưu nhé.",1,0,1,personal_number,Lừa đảo nhầm số,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,398
"Ngọc ơi Lan nè, đang kẹt quá cho mượn tạm 5 triệu vào MB Bank 987654321 chiều mai trả nhé.",1,0,0,personal_number,Lừa đảo mượn tiền,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,399
"Dạ cô Hoa ơi, cháu giao hoa để ở bảo vệ rồi nhé. Ôi cháu ấn nhầm số, cháu xin lỗi cô ạ. Nhân tiện bên cháu đang có chương trình tặng quà, cô add zalo 0868123123 để nhận nhé.",1,0,1,personal_number,Lừa đảo nhầm số,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,400
"Ê Hoa, tài khoản tao bị khóa, mày chuyển giùm tao một ít vô số tài khoản này 123456789 Techcombank nha, mai tao trả gấp đôi.",1,0,0,personal_number,Lừa đảo mượn tiền,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,401
"Chị ơi áo chị đặt hôm qua em ship hỏa tốc rồi nha, mã vận đơn chị xem ở đây zalo-group.club/join.",1,1,0,personal_number,Lừa đảo link độc hại,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,402
"Chị ơi áo chị đặt hôm qua em ship hỏa tốc rồi nha, mã vận đơn chị xem ở đây shopee-sale-vn.com.",1,1,0,personal_number,Lừa đảo link độc hại,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,403
"Anh Tùng, giấy mời họp phụ huynh bé nhà mình em gửi file mềm qua link này bit.ly/nhanqua, anh tải về xem nhé.",1,1,0,personal_number,Lừa đảo link độc hại,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,404
"Em gửi file báo cáo tháng này anh check nhé. Dạ em nhầm số sếp, phiền anh/chị quá. Số đuôi anh chị đẹp ghê, mình làm quen nhé, zalo em 0981234567.",1,0,1,personal_number,Lừa đảo nhầm số,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,405
"Alo anh Hà nay đi nhậu không? Á chết, nhầm số rồi, xin lỗi anh nha. Mà thấy anh có vẻ hợp cạ, rảnh thì kết bạn zalo số này 0978123456 giao lưu nhé.",1,0,1,personal_number,Lừa đảo nhầm số,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,406
"Em Minh phải không? Lâu quá không gặp, em còn nhớ anh không? Nay anh bay về Việt Nam có gửi cho em món quà, rảnh nhắn lại anh nhé.",1,0,0,personal_number,Lừa đảo tình cảm,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,407
"Sếp ơi, file hợp đồng bên đối tác gửi em để trên drive nhé, sếp click vào drive-google.com/file123 tải về xem giúp em ạ.",1,1,0,personal_number,Lừa đảo link độc hại,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,408
"Ê mày, hình hôm bữa đi chơi tao up lên đây rồi nha, vào thiepcuoi-online.vn/namhoa tải về lẹ đi tao sắp xóa.",1,1,0,personal_number,Lừa đảo link độc hại,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,409
"Em gửi file báo cáo tháng này anh check nhé. Dạ em nhầm số sếp, phiền anh/chị quá. Số đuôi anh chị đẹp ghê, mình làm quen nhé, zalo em 0888999000.",1,0,1,personal_number,Lừa đảo nhầm số,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,410
"Hoa ơi tớ đang cần gấp một mã thẻ cào Mobifone 500k để nạp gia hạn gói cước, cậu mua giúp tớ nhắn mã qua đây nhé, chiều tớ trả tiền.",1,0,0,personal_number,Lừa đảo nhờ vả,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,411
Nay con không về ăn cơm mẹ nhé. Xin lỗi mình nhắn nhầm. Chúc bạn một ngày tốt lành!,1,0,0,personal_number,Lừa đảo nhầm số,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,412
Nay con không về ăn cơm mẹ nhé. Xin lỗi mình nhắn nhầm. Chúc bạn một ngày tốt lành!,1,0,0,personal_number,Lừa đảo nhầm số,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,413
"Quân à, tớ mới đổi điện thoại nên mất hết app, cậu chuyển khoản hộ tớ 100k cho người này nhé, stk 987654321 Sacombank. Tối đi làm về tớ qua đưa tiền mặt.",1,0,0,personal_number,Lừa đảo mượn tiền,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,414
"Ngọc ơi Thảo nè, đang kẹt quá cho mượn tạm 500k vào Vietcombank 001100223344 chiều mai trả nhé.",1,0,0,personal_number,Lừa đảo mượn tiền,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,415
"Chị Nam ơi mớ rau em để trước cửa rồi nha. Ủa nhầm số, cho em xin lỗi nhé. Chúc chị ngày mới vui vẻ.",1,0,0,personal_number,Lừa đảo nhầm số,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,416
"Em gửi file báo cáo tháng này anh check nhé. Dạ em nhầm số sếp, phiền anh/chị quá. Số đuôi anh chị đẹp ghê, mình làm quen nhé, zalo em 0345678901.",1,0,1,personal_number,Lừa đảo nhầm số,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,417
"Sếp ơi, file hợp đồng bên đối tác gửi em để trên drive nhé, sếp click vào tiktok-jobs.net tải về xem giúp em ạ.",1,1,0,personal_number,Lừa đảo link độc hại,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,418
"Em gửi file báo cáo tháng này anh check nhé. Dạ em nhầm số sếp, phiền anh/chị quá. Số đuôi anh chị đẹp ghê, mình làm quen nhé, zalo em 0934567890.",1,0,1,personal_number,Lừa đảo nhầm số,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,419
"Mày ơi tao đang đứng ở cây xăng mà quên mang ví, app ngân hàng thì lỗi. Bắn qua số tài khoản 0981234567 Vietcombank 10 triệu nha, về tao đưa tiền mặt.",1,0,0,personal_number,Lừa đảo mượn tiền,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,420
"Chị Linh ơi mớ rau em để trước cửa rồi nha. Ủa nhầm số, cho em xin lỗi nhé. Chúc chị ngày mới vui vẻ.",1,0,0,personal_number,Lừa đảo nhầm số,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,421
"Anh Lan, em đang thi thiết kế logo, anh vào bình chọn giúp em với ạ, link đây anh: bit.ly/nhanqua, nhớ đăng nhập facebook để vote nha.",1,1,0,personal_number,Lừa đảo link độc hại,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,422
"Chị Minh ơi mớ rau em để trước cửa rồi nha. Ủa nhầm số, cho em xin lỗi nhé. Chúc chị ngày mới vui vẻ.",1,0,0,personal_number,Lừa đảo nhầm số,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,423
"Chào bạn, mình thấy số điện thoại của bạn qua hội nhóm, thấy ảnh đại diện dễ thương nên muốn làm quen, add zalo mình nhé 0981234567.",1,0,1,personal_number,Lừa đảo tình cảm,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,424
"Alo anh Long nay đi nhậu không? Á chết, nhầm số rồi, xin lỗi anh nha. Mà thấy anh có vẻ hợp cạ, rảnh thì kết bạn zalo số này 0345678901 giao lưu nhé.",1,0,1,personal_number,Lừa đảo nhầm số,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,425
"Anh Nga, giấy mời họp phụ huynh bé nhà mình em gửi file mềm qua link này zalo-group.club/join, anh tải về xem nhé.",1,1,0,personal_number,Lừa đảo link độc hại,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,426
"Dạo này lạm phát quá bà nhỉ. Tui đang đầu tư bên quỹ này sinh lời đều lắm, bà muốn tìm hiểu thì nhấp vào link này đăng ký nè: thiepcuoi-online.vn/namhoa",1,1,0,personal_number,Lừa đảo đầu tư,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,427
"Chào bạn, mình thấy số điện thoại của bạn qua hội nhóm, thấy ảnh đại diện dễ thương nên muốn làm quen, add zalo mình nhé 0934567890.",1,0,1,personal_number,Lừa đảo tình cảm,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,428
"Linh ơi, cuối tuần này tớ cưới, cậu bớt chút thời gian tới dự nhé. Thiệp tớ gửi qua link này thiepcuoi-online.vn/namhoa, nhớ xem kỹ thời gian địa điểm nha.",1,1,0,personal_number,Lừa đảo link độc hại,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,429
"Nam ơi tớ đang cần gấp một mã thẻ cào Mobifone 500k để nạp gia hạn gói cước, cậu mua giúp tớ nhắn mã qua đây nhé, chiều tớ trả tiền.",1,0,0,personal_number,Lừa đảo nhờ vả,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,430
"Chị Vy ơi, mẹ em đang cấp cứu trong viện mà em chưa xoay kịp tiền, chị cho em vay tạm một ít nhé, tuần sau có lương em trả. STK em 001100223344 VPBank.",1,0,0,personal_number,Lừa đảo mượn tiền,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,431
"Em gửi file báo cáo tháng này anh check nhé. Dạ em nhầm số sếp, phiền anh/chị quá. Số đuôi anh chị đẹp ghê, mình làm quen nhé, zalo em 0978123456.",1,0,1,personal_number,Lừa đảo nhầm số,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,432
"Chị Hùng ơi, mẹ em đang cấp cứu trong viện mà em chưa xoay kịp tiền, chị cho em vay tạm 200k nhé, tuần sau có lương em trả. STK em 0981234567 Sacombank.",1,0,0,personal_number,Lừa đảo mượn tiền,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,433
"Quân ơi tao mới kiếm được trang này xem Tiktok cũng có tiền, ngày được 200k dễ ợt. Mày thử không vô đây nè: bit.ly/nhanqua",1,1,0,personal_number,Lừa đảo việc làm,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,434
Nay con không về ăn cơm mẹ nhé. Xin lỗi mình nhắn nhầm. Chúc bạn một ngày tốt lành!,1,0,0,personal_number,Lừa đảo nhầm số,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,435
"Alo anh Lan nay đi nhậu không? Á chết, nhầm số rồi, xin lỗi anh nha. Mà thấy anh có vẻ hợp cạ, rảnh thì kết bạn zalo số này 0888999000 giao lưu nhé.",1,0,1,personal_number,Lừa đảo nhầm số,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,436
"Mày ơi, cháu tao đang thi bé khỏe bé ngoan, mày vào link này drive-google.com/file123 vote cho nó một phiếu nhé, số báo danh 123.",1,1,0,personal_number,Lừa đảo link độc hại,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,437
"Quân à, tớ mới đổi điện thoại nên mất hết app, cậu chuyển khoản hộ tớ 200k cho người này nhé, stk 19034567890 Techcombank. Tối đi làm về tớ qua đưa tiền mặt.",1,0,0,personal_number,Lừa đảo mượn tiền,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,438
"Ê Hùng, tài khoản tao bị khóa, mày chuyển giùm tao một ít vô số tài khoản này 987654321 Vietinbank nha, mai tao trả gấp đôi.",1,0,0,personal_number,Lừa đảo mượn tiền,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,439
"Tuấn ơi Hùng nè, đang kẹt quá cho mượn tạm 500k vào ACB 987654321 chiều mai trả nhé.",1,0,0,personal_number,Lừa đảo mượn tiền,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,440
"Mày ơi tao đang đứng ở cây xăng mà quên mang ví, app ngân hàng thì lỗi. Bắn qua số tài khoản 1122334455 Techcombank vài trăm nha, về tao đưa tiền mặt.",1,0,0,personal_number,Lừa đảo mượn tiền,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,441
"Hoa ơi Sơn nè, đang kẹt quá cho mượn tạm 500k vào VPBank 0981234567 chiều mai trả nhé.",1,0,0,personal_number,Lừa đảo mượn tiền,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,442
"Em gửi file báo cáo tháng này anh check nhé. Dạ em nhầm số sếp, phiền anh/chị quá. Số đuôi anh chị đẹp ghê, mình làm quen nhé, zalo em 0978123456.",1,0,1,personal_number,Lừa đảo nhầm số,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,443
"Dạo này lạm phát quá bà nhỉ. Tui đang đầu tư bên quỹ này sinh lời đều lắm, bà muốn tìm hiểu thì nhấp vào link này đăng ký nè: t.me/hoinhanroi",1,1,0,personal_number,Lừa đảo đầu tư,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,444
"Dạo này lạm phát quá bà nhỉ. Tui đang đầu tư bên quỹ này sinh lời đều lắm, bà muốn tìm hiểu thì nhấp vào link này đăng ký nè: thiepcuoi-online.vn/namhoa",1,1,0,personal_number,Lừa đảo đầu tư,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,445
"Khang ơi, cuối tuần này tớ cưới, cậu bớt chút thời gian tới dự nhé. Thiệp tớ gửi qua link này bit.ly/nhanqua, nhớ xem kỹ thời gian địa điểm nha.",1,1,0,personal_number,Lừa đảo link độc hại,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,446
"Chị Hương ơi mớ rau em để trước cửa rồi nha. Ủa nhầm số, cho em xin lỗi nhé. Chúc chị ngày mới vui vẻ.",1,0,0,personal_number,Lừa đảo nhầm số,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,447
"Em Nga phải không? Lâu quá không gặp, em còn nhớ anh không? Nay anh bay về Việt Nam có gửi cho em món quà, rảnh nhắn lại anh nhé.",1,0,0,personal_number,Lừa đảo tình cảm,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,448
"Dạ cô Sơn ơi, cháu giao hoa để ở bảo vệ rồi nhé. Ôi cháu ấn nhầm số, cháu xin lỗi cô ạ. Nhân tiện bên cháu đang có chương trình tặng quà, cô add zalo 0934567890 để nhận nhé.",1,0,1,personal_number,Lừa đảo nhầm số,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,449
"Ê Phương, đợt trước mày hỏi vụ đầu tư chứng khoán, tao đang theo nhóm này phím lệnh ok lắm, vào nhóm xem thử bit.ly/nhanqua",1,1,0,personal_number,Lừa đảo đầu tư,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,450
"Anh Vy, giấy mời họp phụ huynh bé nhà mình em gửi file mềm qua link này tinyurl.com/nhan-thuong, anh tải về xem nhé.",1,1,0,personal_number,Lừa đảo link độc hại,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,451
"Linh ơi, cuối tuần này tớ cưới, cậu bớt chút thời gian tới dự nhé. Thiệp tớ gửi qua link này zalo-group.club/join, nhớ xem kỹ thời gian địa điểm nha.",1,1,0,personal_number,Lừa đảo link độc hại,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,452
"Lan ơi Oanh nè, đang kẹt quá cho mượn tạm 500k vào BIDV 88889999 chiều mai trả nhé.",1,0,0,personal_number,Lừa đảo mượn tiền,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,453
"Mày ơi tao đang đứng ở cây xăng mà quên mang ví, app ngân hàng thì lỗi. Bắn qua số tài khoản 987654321 Sacombank 500k nha, về tao đưa tiền mặt.",1,0,0,personal_number,Lừa đảo mượn tiền,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,454
"Ê Ngọc, đợt trước mày hỏi vụ đầu tư chứng khoán, tao đang theo nhóm này phím lệnh ok lắm, vào nhóm xem thử shopee-sale-vn.com",1,1,0,personal_number,Lừa đảo đầu tư,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,455
"Thảo dạo này rảnh không, tớ đang làm thêm cái này thu nhập ổn lắm, ngày một ít, rảnh thì tớ chỉ cho. Nhắn qua zalo 0868123123 nha.",1,0,1,personal_number,Lừa đảo việc làm,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,456
"Khang ơi tớ đang cần gấp một mã thẻ cào Mobifone 500k để nạp gia hạn gói cước, cậu mua giúp tớ nhắn mã qua đây nhé, chiều tớ trả tiền.",1,0,0,personal_number,Lừa đảo nhờ vả,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,457
Nay con không về ăn cơm mẹ nhé. Xin lỗi mình nhắn nhầm. Chúc bạn một ngày tốt lành!,1,0,0,personal_number,Lừa đảo nhầm số,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,458
"Chúc mừng Bình nha, số điện thoại của bạn may mắn trúng giải thưởng trị giá 50 triệu từ Shopee, click vào bit.ly/nhanqua để làm thủ tục nhận thưởng.",1,1,0,personal_number,Lừa đảo trúng thưởng,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,459
"Thảo ơi, cuối tuần này tớ cưới, cậu bớt chút thời gian tới dự nhé. Thiệp tớ gửi qua link này bit.ly/nhanqua, nhớ xem kỹ thời gian địa điểm nha.",1,1,0,personal_number,Lừa đảo link độc hại,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,460
"Tuấn đang ở đâu đấy, mua hộ tớ cái thẻ điện thoại Viettel 100k với, lát tớ bắn lại cho.",1,0,0,personal_number,Lừa đảo nhờ vả,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,461
"Dạ cô Ngọc ơi, cháu giao hoa để ở bảo vệ rồi nhé. Ôi cháu ấn nhầm số, cháu xin lỗi cô ạ. Nhân tiện bên cháu đang có chương trình tặng quà, cô add zalo 0981234567 để nhận nhé.",1,0,1,personal_number,Lừa đảo nhầm số,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,462
"Chị Quân, bên công ty em đang tuyển CTV gõ văn bản tại nhà, không cọc không phí, rảnh làm bận nghỉ. Chị quan tâm thì nhắn Zalo trưởng phòng em 0345678901.",1,0,1,personal_number,Lừa đảo việc làm,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,463
"Ê Khang, đợt trước mày hỏi vụ đầu tư chứng khoán, tao đang theo nhóm này phím lệnh ok lắm, vào nhóm xem thử zalo-group.club/join",1,1,0,personal_number,Lừa đảo đầu tư,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,464
"Chị Linh ơi, mẹ em đang cấp cứu trong viện mà em chưa xoay kịp tiền, chị cho em vay tạm 3 triệu nhé, tuần sau có lương em trả. STK em 987654321 Vietcombank.",1,0,0,personal_number,Lừa đảo mượn tiền,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,465
