sample_id,content,label,has_url,has_phone_number,sender_type,category,obfuscation_level,data_origin,source_dataset,source_file,source_row_id,external_source_type,text_variant_type,hard_case_type,review_status,original,normalized
vilexnorm_hardneg_00075,Ncl mấy cha mấy mẹ đi làm bớt ăn hiếp nv lại .,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,834,vilexnorm_hard_negative,standard_or_unknown,job_like,manual_accepted,Ncl mấy cha mấy mẹ đi làm bớt ăn hiếp nv lại .,Ncl mấy cha mấy mẹ đi làm bớt ăn hiếp nhân viên lại .
vilexnorm_hardneg_00076,"E cần giao bán 1 con capybara nặng 40 kí hơn,  ai có nhu cầu liên hệ e.",0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,857,vilexnorm_hard_negative,standard_or_unknown,cta_like,manual_accepted,"E cần giao bán 1 con capybara nặng 40 kí hơn,  ai có nhu cầu liên hệ e.","Em cần giao bán 1 con capybara nặng 40 kí hơn,  ai có nhu cầu liên hệ em."
vilexnorm_hardneg_00077,"may quá làm ko có lương, đợi mà đủ kinh tế rồi đẻ chắc hết mẹ trứng",0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,871,vilexnorm_hard_negative,teencode,money_like,manual_accepted,"may quá làm ko có lương, đợi mà đủ kinh tế rồi đẻ chắc hết mẹ trứng","may quá làm không có lương, đợi mà đủ kinh tế rồi đẻ chắc hết mẹ trứng"
vilexnorm_hardneg_00078,thuê nhà 4 trịu  moẹ ròi,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,874,vilexnorm_hard_negative,teencode,money_like,manual_accepted,thuê nhà 4 trịu  moẹ ròi,thuê nhà 4 triệu mẹ rồi
vilexnorm_hardneg_00079,"An phận cũng được, t chỉ cần ck t lương 10tr thôi :)) còn lại về làm cùng t",0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,877,vilexnorm_hard_negative,abbreviation,finance_like;money_like,manual_accepted,"An phận cũng được, t chỉ cần ck t lương 10tr thôi :)) còn lại về làm cùng t","An phận cũng được, tớ chỉ cần chuyển khoản tớ lương 10tr thôi :)) còn lại về làm cùng tớ"
vilexnorm_hardneg_00081,Ko chấp nhận bồi thường lấy giám định thương tích đâm đơn nhét tiền cho c.a,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,894,vilexnorm_hard_negative,teencode,authority_like,manual_accepted,Ko chấp nhận bồi thường lấy giám định thương tích đâm đơn nhét tiền cho c.a,Không chấp nhận bồi thường lấy giám định thương tích đâm đơn nhét tiền cho công an
vilexnorm_hardneg_00082,"Chắc bọn nv fe gọi chửi bới doạ nạt, xuống lại ra giọng bố láo",0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,913,vilexnorm_hard_negative,standard_or_unknown,job_like,manual_accepted,"Chắc bọn nv fe gọi chửi bới doạ nạt, xuống lại ra giọng bố láo","Chắc bọn nhân viên fe gọi chửi bới doạ nạt, xuống lại ra giọng bố láo"
vilexnorm_hardneg_00083,Vì cuộc sống ben chen vì đồng lương ít ỏi thôi '(( Không đi khám thì lo lắng mà đi khám sợ lòi bệnh ')),0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,933,vilexnorm_hard_negative,standard_or_unknown,money_like,manual_accepted,Vì cuộc sống ben chen vì đồng lương ít ỏi thôi '(( Không đi khám thì lo lắng mà đi khám sợ lòi bệnh ')),Vì cuộc sống bon chen vì đồng lương ít ỏi thôi '(( Không đi khám thì lo lắng mà đi khám sợ lòi bệnh '))
vilexnorm_hardneg_00084,"Loại này cứ phải đem ra công an, đi giám định thương tích rồi cho ra toà thì mới khôn ra đc",0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,936,vilexnorm_hard_negative,abbreviation,authority_like,manual_accepted,"Loại này cứ phải đem ra công an, đi giám định thương tích rồi cho ra toà thì mới khôn ra đc","Loại này cứ phải đem ra công an, đi giám định thương tích rồi cho ra toà thì mới khôn ra được"
vilexnorm_hardneg_00085,LươNg đã thấp mà còn tứ đổ tường nửa thì thôi… gia đình coi như bỏ,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,951,vilexnorm_hard_negative,standard_or_unknown,money_like,manual_accepted,LươNg đã thấp mà còn tứ đổ tường nửa thì thôi… gia đình coi như bỏ,LươNg đã thấp mà còn tứ đổ tường nữa thì thôi… gia đình coi như bỏ
vilexnorm_hardneg_00086,"tr oi, mình trả phòng xong còn dc host khen =)))))",0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,954,vilexnorm_hard_negative,abbreviation;slang,sensitive_review,manual_accepted,"tr oi, mình trả phòng xong còn dc host khen =)))))","trời ơi, mình trả phòng xong còn được host khen =)))))"
vilexnorm_hardneg_00087,May còn được 10đ chứ đc 1-2 thì k biết tìm ai chửi luôn ý,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,956,vilexnorm_hard_negative,teencode;abbreviation,money_like,manual_accepted,May còn được 10đ chứ đc 1-2 thì k biết tìm ai chửi luôn ý,May còn được 10đ chứ được 1-2 thì không biết tìm ai chửi luôn ý
vilexnorm_hardneg_00088,hc xong làm nhân viên văn phòng máy lạnh mát mẻ lắm nha,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,978,vilexnorm_hard_negative,standard_or_unknown,job_like;sensitive_review,manual_accepted,hc xong làm nhân viên văn phòng máy lạnh mát mẻ lắm nha,học xong làm nhân viên văn phòng máy lạnh mát mẻ lắm nha
vilexnorm_hardneg_00089,T muốn ăn mang cụt chín 100k 3kg cơ,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,979,vilexnorm_hard_negative,abbreviation,money_like,manual_accepted,T muốn ăn mang cụt chín 100k 3kg cơ,Tôi muốn ăn măng cụt chín 100k 3kg cơ
vilexnorm_hardneg_00090,thay cái barcode thày qr code tk ngân hàng thì nó tiện vl =))),0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,986,vilexnorm_hard_negative,standard_or_unknown,finance_like,manual_accepted,thay cái barcode thày qr code tk ngân hàng thì nó tiện vl =))),thay cái barcode thành qr code tài khoản ngân hàng thì nó tiện vl =)))
vilexnorm_hardneg_00091,Đã thế còn 1 đám đầu tôm nhiệt tình lao vào đánh ngta trong khi dell biết ai đúng ai sai =)),0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,988,vilexnorm_hard_negative,standard_or_unknown,sensitive_review,manual_accepted,Đã thế còn 1 đám đầu tôm nhiệt tình lao vào đánh ngta trong khi dell biết ai đúng ai sai =)),Đã thế còn 1 đám đầu tôm nhiệt tình lao vào đánh người ta trong khi đéo biết ai đúng ai sai =))
vilexnorm_hardneg_00092,Khoai lang truyền thống ko ăn lại đua đòi ăn Khoai tây cơ,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,995,vilexnorm_hard_negative,teencode,warning_like,manual_accepted,Khoai lang truyền thống ko ăn lại đua đòi ăn Khoai tây cơ,Khoai lang truyền thống không ăn lại đua đòi ăn Khoai tây cơ
vilexnorm_hardneg_00093,hèn gì chạy hoài đ thấy vng đâu,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,1001,vilexnorm_hard_negative,standard_or_unknown,sensitive_review,manual_accepted,hèn gì chạy hoài đ thấy vng đâu,hèn gì chạy hoài đéo thấy vng đâu
vilexnorm_hardneg_00094,ăn tàn phá hại như mấy con nứng lol trên tiktok thì có 50 tr cũng đell đủ cho nó sài.,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,1011,vilexnorm_hard_negative,standard_or_unknown,money_like;sensitive_review,manual_accepted,ăn tàn phá hại như mấy con nứng lol trên tiktok thì có 50 tr cũng đell đủ cho nó sài.,ăn tàn phá hại như mấy con nứng lồn trên tiktok thì có 50 triệu cũng đéo đủ cho nó xài.
vilexnorm_hardneg_00097,lương bạn nam 10tr mà lương bạn nữ chưa tới con số đó thì cũng k nên dè bỉu,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,1037,vilexnorm_hard_negative,teencode,money_like,manual_accepted,lương bạn nam 10tr mà lương bạn nữ chưa tới con số đó thì cũng k nên dè bỉu,lương bạn nam 10tr mà lương bạn nữ chưa tới con số đó thì cũng không nên dè bỉu
vilexnorm_hardneg_00098,"qua làm kìa,vc nhẹ lương cao",0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,1050,vilexnorm_hard_negative,standard_or_unknown,money_like,manual_accepted,"qua làm kìa,vc nhẹ lương cao","qua làm kìa,việc nhẹ lương cao"
vilexnorm_hardneg_00099,"bố mẹ hỗ trợ 1 ít, bọn t có 1 ít, vay mượn thêm r mua đất tp, chồng t lại mới học xong đh csnd, t lại mới mua xe ô tô, t thấy có cái moẹ gì đâu, con t vẫn đầy đủ xhar thiếu thứ gì, tuần t cafe mấy buổi, đấy là do m k biết chi tiêu r lại gào mồm lên",0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,1061,vilexnorm_hard_negative,teencode;abbreviation;dialectal_variant,finance_like,manual_accepted,"bố mẹ hỗ trợ 1 ít, bọn t có 1 ít, vay mượn thêm r mua đất tp, chồng t lại mới học xong đh csnd, t lại mới mua xe ô tô, t thấy có cái moẹ gì đâu, con t vẫn đầy đủ xhar thiếu thứ gì, tuần t cafe mấy buổi, đấy là do m k biết chi tiêu r lại gào mồm lên","bố mẹ hỗ trợ 1 ít, bọn tao có 1 ít, vay mượn thêm rồi mua đất thành phố, chồng tao lại mới học xong đại học csnd, tao lại mới mua xe ô tô, tao thấy có cái mẹ gì đâu, con tao vẫn đầy đủ chả thiếu thứ gì, tuần tao cà phê mấy buổi, đấy là do mày không biết chi tiêu rồi lại gào mồm lên"
vilexnorm_hardneg_00101,Thì nghỉ chơi chứ giận del j,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,1070,vilexnorm_hard_negative,abbreviation,sensitive_review,manual_accepted,Thì nghỉ chơi chứ giận del j,Thì nghỉ chơi chứ giận đéo gì
vilexnorm_hardneg_00102,Xong gặp cái đề bài này tui cũng phân vân đ biết nên viết về ai mà hồi đó đ nghĩ đến việc có thể viết về cả 2 cơ :Đ,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,1084,vilexnorm_hard_negative,standard_or_unknown,sensitive_review,manual_accepted,Xong gặp cái đề bài này tui cũng phân vân đ biết nên viết về ai mà hồi đó đ nghĩ đến việc có thể viết về cả 2 cơ :Đ,Xong gặp cái đề bài này tui cũng phân vân đéo biết nên viết về ai mà hồi đó đéo nghĩ đến việc có thể viết về cả 2 cơ :Đ
vilexnorm_hardneg_00103,Đến đoạn thằng em học BK là del đọc nữa r đừng hòng lừa tao,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,1110,vilexnorm_hard_negative,standard_or_unknown,sensitive_review,manual_accepted,Đến đoạn thằng em học BK là del đọc nữa r đừng hòng lừa tao,Đến đoạn thằng em học BK là đéo đọc nữa rồi đừng hòng lừa tao
vilexnorm_hardneg_00104,Cũng ko thích xem video tiktok nhưng cảm ơn tấm lòng thơm thảo của gđ Tú Mai,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,1118,vilexnorm_hard_negative,teencode,sensitive_review,manual_accepted,Cũng ko thích xem video tiktok nhưng cảm ơn tấm lòng thơm thảo của gđ Tú Mai,Cũng không thích xem video tiktok nhưng cảm ơn tấm lòng thơm thảo của gia đình Tú Mai
vilexnorm_hardneg_00105,"T nhìn mấy đứa bới bới đồ ăn t del ăn nữa luôn, kinh dị",0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,1123,vilexnorm_hard_negative,abbreviation,sensitive_review,manual_accepted,"T nhìn mấy đứa bới bới đồ ăn t del ăn nữa luôn, kinh dị","Tôi nhìn mấy đứa bới bới đồ ăn tôi đéo ăn nữa luôn, kinh dị"
vilexnorm_hardneg_00106,Tới tháng nhận lươg 3tr,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,1126,vilexnorm_hard_negative,standard_or_unknown,money_like,manual_accepted,Tới tháng nhận lươg 3tr,Tới tháng nhận lương 3tr
vilexnorm_hardneg_00107,sinh viên làm éo gì giàu thế m @@,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,1139,vilexnorm_hard_negative,abbreviation,sensitive_review,manual_accepted,sinh viên làm éo gì giàu thế m @@,sinh viên làm đéo gì giàu thế mày @@
vilexnorm_hardneg_00108,Vay tiền mua đồ ăn có mấy chục thì cho vay chứ 500 trẹo có tao cũng k cho vay,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,1142,vilexnorm_hard_negative,teencode,finance_like;money_like,manual_accepted,Vay tiền mua đồ ăn có mấy chục thì cho vay chứ 500 trẹo có tao cũng k cho vay,Vay tiền mua đồ ăn có mấy chục thì cho vay chứ 500 triệu có tao cũng không cho vay
vilexnorm_hardneg_00109,Trộm vía là h việc nhẹ lương cao phụ huynh thì siêu đáng yêu,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,1153,vilexnorm_hard_negative,standard_or_unknown,money_like,manual_accepted,Trộm vía là h việc nhẹ lương cao phụ huynh thì siêu đáng yêu,Trộm vía là giờ việc nhẹ lương cao phụ huynh thì siêu đáng yêu
vilexnorm_hardneg_00110,Rồi vẫn ko hiểu thế lực nào xui khiến 2 con được 10đ lịch sử.,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,1158,vilexnorm_hard_negative,teencode;abbreviation,money_like,manual_accepted,Rồi vẫn ko hiểu thế lực nào xui khiến 2 con được 10đ lịch sử.,Rồi vẫn không hiểu thế lực nào xui khiến 2 con được 10đ lịch sử.
vilexnorm_hardneg_00111,t đi thi cũng mún riêng tư để chép phao lắm mời giám thị ra ngoài hiccc,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,1169,vilexnorm_hard_negative,abbreviation,sensitive_review,manual_accepted,t đi thi cũng mún riêng tư để chép phao lắm mời giám thị ra ngoài hiccc,tôi đi thi cũng muốn riêng tư để chép phao lắm mời giám thị ra ngoài hiccc
vilexnorm_hardneg_00112,s nhiều ng zô nói 10tr sống khoẻ sống zui mà 2vc mình làm quá chời thấy cũng thiếu zị ba,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,1172,vilexnorm_hard_negative,abbreviation;slang;informal_spelling,money_like,manual_accepted,s nhiều ng zô nói 10tr sống khoẻ sống zui mà 2vc mình làm quá chời thấy cũng thiếu zị ba,sao nhiều người vô nói 10tr sống khoẻ sống vui mà 2vc mình làm quá trời thấy cũng thiếu vậy ba
vilexnorm_hardneg_00113,Thấy mấy ae đòi nợ bên FE nên bão trọng,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,1240,vilexnorm_hard_negative,standard_or_unknown,finance_like,manual_accepted,Thấy mấy ae đòi nợ bên FE nên bão trọng,Thấy mấy anh em đòi nợ bên FE nên bảo trọng
