review_key,sample_id,decision,review_note,reviewed_at,source_dataset,source_file,source_row_id,content,normalized,hard_case_type,flags,filter_reason,reject_reason
"vilexnorm|data/external/vilexnorm/raw/train.csv|660|Mình lương 4tr, vợ mình lương 4tr nữa là tổng đc 8tr, nuôi 3 đứa con luôn, cơm vẫn thịt cá đầy đủ",vilexnorm_hardneg_00056,accept,,2026-05-21T03:17:02+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,660,"Mình lương 4tr, vợ mình lương 4tr nữa là tổng đc 8tr, nuôi 3 đứa con luôn, cơm vẫn thịt cá đầy đủ","Mình lương 4tr, vợ mình lương 4tr nữa là tổng được 8tr, nuôi 3 đứa con luôn, cơm vẫn thịt cá đầy đủ",money_like,has_abbreviation;has_money_amount;has_money_keyword,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|668|giống e quãi tht chớ.,vilexnorm_hardneg_00057,reject,,2026-05-21T03:17:13+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,668,giống e quãi tht chớ.,giống em vãi thiệt chớ.,sensitive_review,has_sensitive_review_keyword;has_slang,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|669|T cũng hướng nội nhưng nợ dai k trả t cù cho biết luon,vilexnorm_hardneg_00058,accept,,2026-05-21T03:17:15+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,669,T cũng hướng nội nhưng nợ dai k trả t cù cho biết luon,Tôi cũng hướng nội nhưng nợ dai không trả tôi cù cho biết luôn,finance_like,has_abbreviation;has_finance_keyword;has_teencode,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|686|Đéo hiểu s vẫn tham gia mấy cái giải này đc :))),vilexnorm_hardneg_00059,accept,,2026-05-21T03:17:19+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,686,Đéo hiểu s vẫn tham gia mấy cái giải này đc :))),Đéo hiểu sao vẫn tham gia mấy cái giải này được :))),sensitive_review,has_abbreviation;has_sensitive_review_keyword;has_soft_cta_keyword,risk_surface_without_strong_reject,
"vilexnorm|data/external/vilexnorm/raw/train.csv|689|nhưng, nhưng sau vài vụ vậy thì dẹp mịe bạn bè cc t lo thân t trước rồi vui chơi sau",vilexnorm_hardneg_00060,accept,,2026-05-21T03:17:29+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,689,"nhưng, nhưng sau vài vụ vậy thì dẹp mịe bạn bè cc t lo thân t trước rồi vui chơi sau","nhưng, nhưng sau vài vụ vậy thì dẹp mẹ bạn bè con cặc tôi lo thân tôi trước rồi vui chơi sau",sensitive_review,has_abbreviation;has_sensitive_review_keyword,risk_surface_without_strong_reject,
"vilexnorm|data/external/vilexnorm/raw/train.csv|699|Vu gi vay, m hong",vilexnorm_hardneg_00061,reject,,2026-05-21T03:17:35+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,699,"Vu gi vay, m hong","Vụ gì vậy, mình hóng",finance_like,has_abbreviation;has_finance_keyword;has_teencode,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|702|Tik Tok t chưa thấy mấy video thế này bai giờ,vilexnorm_hardneg_00062,accept,,2026-05-21T03:17:37+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,702,Tik Tok t chưa thấy mấy video thế này bai giờ,Tik Tok tôi chưa thấy mấy video thế này bao giờ,sensitive_review,has_abbreviation;has_sensitive_review_keyword,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|703|lúc đẹp thì kén ck tây lúc già xấu bị lừa thì khóc với lóc,vilexnorm_hardneg_00063,accept,,2026-05-21T03:17:45+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,703,lúc đẹp thì kén ck tây lúc già xấu bị lừa thì khóc với lóc,lúc đẹp thì kén chồng tây lúc già xấu bị lừa thì khóc với lóc,warning_like,has_warning_keyword,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|728|rồi lương e là mấy tr :)),vilexnorm_hardneg_00064,accept,,2026-05-21T03:17:47+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,728,rồi lương e là mấy tr :)),rồi lương em là mấy triệu :)),money_like,has_money_keyword,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|730|Hỏi vay thì k ngại.,vilexnorm_hardneg_00065,accept,,2026-05-21T03:17:50+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,730,Hỏi vay thì k ngại.,Hỏi vay thì không ngại,finance_like,has_finance_keyword;has_teencode,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|743|:))) quay xe học Y Đa Khoa với cái nết này thì hổng được,vilexnorm_hardneg_00066,accept,,2026-05-21T03:17:56+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,743,:))) quay xe học Y Đa Khoa với cái nết này thì hổng được,:))) quay xe học Y Đa Khoa với cái nết này thì không được,warning_like,has_abbreviation;has_warning_keyword,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|748|Chồng teo thà mất tiền chứ nhất quyết kg bao giờ chịu đòi.,vilexnorm_hardneg_00067,accept,,2026-05-21T03:18:00+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,748,Chồng teo thà mất tiền chứ nhất quyết kg bao giờ chịu đòi.,Chồng tao thà mất tiền chứ nhất quyết không bao giờ chịu đòi.,warning_like,has_warning_keyword,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|751|kìa bà khởi nghiệp kiếm xèng học lại bơi,vilexnorm_hardneg_00068,accept,,2026-05-21T03:18:02+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,751,kìa bà khởi nghiệp kiếm xèng học lại bơi,kìa bà khởi nghiệp kiếm tiền học lại bơi,money_like,has_money_keyword,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|760|T nợ rất nhiều ân tình,vilexnorm_hardneg_00069,accept,,2026-05-21T03:18:06+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,760,T nợ rất nhiều ân tình,Tôi nợ rất nhiều ân tình,finance_like,has_abbreviation;has_finance_keyword,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|772|May quá lương 3 chẹo,vilexnorm_hardneg_00070,accept,,2026-05-21T03:18:07+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,772,May quá lương 3 chẹo,May quá lương 3 triệu,money_like,has_money_amount;has_money_keyword,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|774|Bruno Mars mà về VN diễn thử  t đu cho = đc,vilexnorm_hardneg_00071,accept,,2026-05-21T03:18:10+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,774,Bruno Mars mà về VN diễn thử  t đu cho = đc,Bruno Mars mà về VN diễn thử  tôi đu cho bằng được,finance_like,has_abbreviation;has_finance_keyword,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|786|quả này cả phường cùng vào nghiệp vụ c.h.ế.t cmnl,vilexnorm_hardneg_00072,accept,,2026-05-21T03:18:13+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,786,quả này cả phường cùng vào nghiệp vụ c.h.ế.t cmnl,quả này cả phường cùng vào nghiệp vụ chết cmnl,sensitive_review,has_sensitive_review_keyword,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|788|Báo CA thôi k cần phốt lgi.,vilexnorm_hardneg_00073,accept,,2026-05-21T03:18:14+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,788,Báo CA thôi k cần phốt lgi.,Báo Công An thôi không cần phốt lgi.,authority_like,has_authority_keyword;has_teencode,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|827|Hãy xem lại mức thu nhập trung bình của ng dân vn đi,vilexnorm_hardneg_00074,accept,,2026-05-21T03:18:17+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,827,Hãy xem lại mức thu nhập trung bình của ng dân vn đi,Hãy xem lại mức thu nhập trung bình của người dân vn đi,money_like,has_abbreviation;has_money_keyword,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|834|Ncl mấy cha mấy mẹ đi làm bớt ăn hiếp nv lại .,vilexnorm_hardneg_00075,accept,,2026-05-21T03:18:23+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,834,Ncl mấy cha mấy mẹ đi làm bớt ăn hiếp nv lại .,Ncl mấy cha mấy mẹ đi làm bớt ăn hiếp nhân viên lại .,job_like,has_job_keyword,risk_surface_without_strong_reject,
"vilexnorm|data/external/vilexnorm/raw/train.csv|857|E cần giao bán 1 con capybara nặng 40 kí hơn,  ai có nhu cầu liên hệ e.",vilexnorm_hardneg_00076,accept,,2026-05-21T03:18:27+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,857,"E cần giao bán 1 con capybara nặng 40 kí hơn,  ai có nhu cầu liên hệ e.","Em cần giao bán 1 con capybara nặng 40 kí hơn,  ai có nhu cầu liên hệ em.",cta_like,has_cta_keyword,risk_surface_without_strong_reject,
"vilexnorm|data/external/vilexnorm/raw/train.csv|871|may quá làm ko có lương, đợi mà đủ kinh tế rồi đẻ chắc hết mẹ trứng",vilexnorm_hardneg_00077,accept,,2026-05-21T03:18:43+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,871,"may quá làm ko có lương, đợi mà đủ kinh tế rồi đẻ chắc hết mẹ trứng","may quá làm không có lương, đợi mà đủ kinh tế rồi đẻ chắc hết mẹ trứng",money_like,has_money_keyword;has_teencode,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|874|thuê nhà 4 trịu  moẹ ròi,vilexnorm_hardneg_00078,accept,,2026-05-21T03:18:44+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,874,thuê nhà 4 trịu  moẹ ròi,thuê nhà 4 triệu mẹ rồi,money_like,has_money_amount;has_teencode,risk_surface_without_strong_reject,
"vilexnorm|data/external/vilexnorm/raw/train.csv|877|An phận cũng được, t chỉ cần ck t lương 10tr thôi :)) còn lại về làm cùng t",vilexnorm_hardneg_00079,accept,,2026-05-21T03:18:46+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,877,"An phận cũng được, t chỉ cần ck t lương 10tr thôi :)) còn lại về làm cùng t","An phận cũng được, tớ chỉ cần chuyển khoản tớ lương 10tr thôi :)) còn lại về làm cùng tớ",finance_like;money_like,has_abbreviation;has_finance_keyword;has_money_amount;has_money_keyword,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|893|Ko nói rõ vs ck lên đây kể lể lm méo gì,vilexnorm_hardneg_00080,reject,,2026-05-21T03:20:42+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,893,Ko nói rõ vs ck lên đây kể lể lm méo gì,Không nói rõ với chồng lên đây kể lể làm đéo gì,sensitive_review,has_abbreviation;has_sensitive_review_keyword;has_teencode,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|894|Ko chấp nhận bồi thường lấy giám định thương tích đâm đơn nhét tiền cho c.a,vilexnorm_hardneg_00081,accept,,2026-05-21T03:20:47+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,894,Ko chấp nhận bồi thường lấy giám định thương tích đâm đơn nhét tiền cho c.a,Không chấp nhận bồi thường lấy giám định thương tích đâm đơn nhét tiền cho công an,authority_like,has_authority_keyword;has_teencode,risk_surface_without_strong_reject,
"vilexnorm|data/external/vilexnorm/raw/train.csv|913|Chắc bọn nv fe gọi chửi bới doạ nạt, xuống lại ra giọng bố láo",vilexnorm_hardneg_00082,accept,,2026-05-21T03:20:50+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,913,"Chắc bọn nv fe gọi chửi bới doạ nạt, xuống lại ra giọng bố láo","Chắc bọn nhân viên fe gọi chửi bới doạ nạt, xuống lại ra giọng bố láo",job_like,has_job_keyword,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|933|Vì cuộc sống ben chen vì đồng lương ít ỏi thôi '(( Không đi khám thì lo lắng mà đi khám sợ lòi bệnh ')),vilexnorm_hardneg_00083,accept,,2026-05-21T03:20:54+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,933,Vì cuộc sống ben chen vì đồng lương ít ỏi thôi '(( Không đi khám thì lo lắng mà đi khám sợ lòi bệnh ')),Vì cuộc sống bon chen vì đồng lương ít ỏi thôi '(( Không đi khám thì lo lắng mà đi khám sợ lòi bệnh ')),money_like,has_money_keyword,risk_surface_without_strong_reject,
"vilexnorm|data/external/vilexnorm/raw/train.csv|936|Loại này cứ phải đem ra công an, đi giám định thương tích rồi cho ra toà thì mới khôn ra đc",vilexnorm_hardneg_00084,accept,,2026-05-21T03:20:55+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,936,"Loại này cứ phải đem ra công an, đi giám định thương tích rồi cho ra toà thì mới khôn ra đc","Loại này cứ phải đem ra công an, đi giám định thương tích rồi cho ra toà thì mới khôn ra được",authority_like,has_abbreviation;has_authority_keyword,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|951|LươNg đã thấp mà còn tứ đổ tường nửa thì thôi… gia đình coi như bỏ,vilexnorm_hardneg_00085,accept,,2026-05-21T03:21:03+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,951,LươNg đã thấp mà còn tứ đổ tường nửa thì thôi… gia đình coi như bỏ,LươNg đã thấp mà còn tứ đổ tường nữa thì thôi… gia đình coi như bỏ,money_like,has_money_keyword,risk_surface_without_strong_reject,
"vilexnorm|data/external/vilexnorm/raw/train.csv|954|tr oi, mình trả phòng xong còn dc host khen =)))))",vilexnorm_hardneg_00086,accept,,2026-05-21T03:21:42+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,954,"tr oi, mình trả phòng xong còn dc host khen =)))))","trời ơi, mình trả phòng xong còn được host khen =)))))",sensitive_review,has_abbreviation;has_sensitive_review_keyword;has_slang,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|956|May còn được 10đ chứ đc 1-2 thì k biết tìm ai chửi luôn ý,vilexnorm_hardneg_00087,accept,,2026-05-21T03:21:45+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,956,May còn được 10đ chứ đc 1-2 thì k biết tìm ai chửi luôn ý,May còn được 10đ chứ được 1-2 thì không biết tìm ai chửi luôn ý,money_like,has_abbreviation;has_money_amount;has_teencode,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|978|hc xong làm nhân viên văn phòng máy lạnh mát mẻ lắm nha,vilexnorm_hardneg_00088,accept,,2026-05-21T03:21:47+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,978,hc xong làm nhân viên văn phòng máy lạnh mát mẻ lắm nha,học xong làm nhân viên văn phòng máy lạnh mát mẻ lắm nha,job_like;sensitive_review,has_job_keyword;has_sensitive_review_keyword,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|979|T muốn ăn mang cụt chín 100k 3kg cơ,vilexnorm_hardneg_00089,accept,,2026-05-21T03:21:49+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,979,T muốn ăn mang cụt chín 100k 3kg cơ,Tôi muốn ăn măng cụt chín 100k 3kg cơ,money_like,has_abbreviation;has_money_amount,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|986|thay cái barcode thày qr code tk ngân hàng thì nó tiện vl =))),vilexnorm_hardneg_00090,accept,,2026-05-21T03:21:59+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,986,thay cái barcode thày qr code tk ngân hàng thì nó tiện vl =))),thay cái barcode thành qr code tài khoản ngân hàng thì nó tiện vl =))),finance_like,has_finance_keyword,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|988|Đã thế còn 1 đám đầu tôm nhiệt tình lao vào đánh ngta trong khi dell biết ai đúng ai sai =)),vilexnorm_hardneg_00091,accept,,2026-05-21T03:22:07+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,988,Đã thế còn 1 đám đầu tôm nhiệt tình lao vào đánh ngta trong khi dell biết ai đúng ai sai =)),Đã thế còn 1 đám đầu tôm nhiệt tình lao vào đánh người ta trong khi đéo biết ai đúng ai sai =)),sensitive_review,has_sensitive_review_keyword,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|995|Khoai lang truyền thống ko ăn lại đua đòi ăn Khoai tây cơ,vilexnorm_hardneg_00092,accept,,2026-05-21T03:22:10+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,995,Khoai lang truyền thống ko ăn lại đua đòi ăn Khoai tây cơ,Khoai lang truyền thống không ăn lại đua đòi ăn Khoai tây cơ,warning_like,has_teencode;has_warning_keyword,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|1001|hèn gì chạy hoài đ thấy vng đâu,vilexnorm_hardneg_00093,accept,,2026-05-21T03:22:12+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,1001,hèn gì chạy hoài đ thấy vng đâu,hèn gì chạy hoài đéo thấy vng đâu,sensitive_review,has_sensitive_review_keyword,risk_surface_without_strong_reject,
