content,label,has_url,has_phone_number,sender_type,category,level
"Cty HVS tuy3n dung xuly d0n hang L4z4d4. L4m tai nh4, thu nhap 500k-2tr/ngay. Tu01 23-60. L1nk dang ky: zalo.me/84888889999",1,1,1,personal_number,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng
Cty HVS tuy3n ngu01 d4t d0n T1k1 n4ng uy t1n. Kiem 800k moi ngay qua d13n th041. Tu01 22-60. Lien he Z4l0: 84899990000,1,0,1,personal_number,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng
Cty HVS can tuy3n c0ng t4c v13n ban th01 g14n. Lu0ng 500k-3000k/ngay. Th40 t4c d0n g14n. Tu01 23-65. Z4l0: zalo.me/84810102020 Z4l0: 84810102020,1,1,1,personal_number,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng
T01 la tru0ng ph0ng Cty HVS tuy3n nv xuly d0n Am4z0n. Thu nhap 1tr/ngay. Tu01 22-60. Lien he Z4l0: zalo.me/84820203030 Z4l0: 84820203030,1,1,1,personal_number,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng
Cty HVS tuy3n g4p nh4n v13n d4nh g14 Sh0p33. Thu nhap 350-999k/ngay. Tu01 23-65. Dang ky qua Z4l0: zalo.me/84830304040,1,1,1,personal_number,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng
Cty HVS tuy3n ngu01 h0 tr0 d4t hang T1k1. Lu0ng 800.000d/ng4y. Tu01 22-60. Lien he Z4l0: 84840405050,1,0,1,personal_number,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng
Cty HVS can tuy3n nv xu ly d0n hang Am4z0n tai nh4. F1 thu nhap 500k-3tr/ngay. Tu01 23-65. Z4l0: zalo.me/84777666555 84777666555,1,1,1,personal_number,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng
"Tr3n n3n t4ng T1kt0k Cty HVS tuy3n g4p nv. Nh4n t13n s4u 13-25 f1t, lu0ng 800.000d/ng4y. Tu01 22-60. Z4l0: zalo.me/84788777666 84788777666",1,1,1,personal_number,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng
"Cty HVS thong b40 tuy3n dung Sh0f33 xu ly d0n. L4m tai nh4, thu nhap 350-999k/ngay. Tu01 23-65. Dang ky: zalo.me/84799888777",1,1,1,personal_number,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng
Cty HVS can tuy3n ngu01 d4t hang T1k1 n4ng hang. Thu nhap 1tr/ngay. Th40 t4c j0n j4n tr3n f0n3. Tu01 22-60. Z4l0: 84700111222,1,0,1,personal_number,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng
Cty HVS tuy3n nv ban th01 j14n tai nh4. Thu nhap 500k-3tr/ngay. Tu01 23-65. Lien he Z4l0: zalo.me/84711222333 84711222333,1,1,1,personal_number,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng
"Cty HVS tuy3n g4p nv xu ly d0n 3b4y. Lu0ng 800k/ngay, l4m tai nh4. Tu01 22-60. Z4l0: zalo.me/84722333444 84722333444",1,1,1,personal_number,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng
Cty HVS tuy3n CTV T1kt0k x3m v1z30. Thu nhap 350-999k/ngay. Tu01 23-65. Lien he: zalo.me/84733444555 84733444555,1,1,1,personal_number,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng
"Cty HVS tuy3n dung xuly d0n hang L4z4z4. L4m tai nh4, thu nhap 500k-2tr/ngay. Tu01 22-60. Link: zalo.me/84744555666",1,1,1,personal_number,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng
Cty HVS tuy3n ngu01 d4t d0n T1k1 n4ng uy t1n. Kiem 800k/ngay qua f0n3. Tu01 23-65. Z4l0: 84755666777,1,0,1,personal_number,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng
Cty HVS can tuy3n CTV ban th01 j14n. Lu0ng 500k-3tr/ngay. Tu01 22-60. Z4l0: zalo.me/84766777888 84766777888,1,1,1,personal_number,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng
T01 la f0ng nh4n su Cty HVS tuy3n nv Am4z0n. Thu nhap 1tr/ngay. Tu01 23-65. Z4l0: zalo.me/84777888999 84777888999,1,1,1,personal_number,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng
Cty HVS tuy3n g4p nv d4nh j14 Sh0f33. Thu nhap 350-999k/ngay. Tu01 22-60. Z4l0: zalo.me/84788999000,1,1,1,personal_number,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng
Cty HVS tuy3n ngu01 h0 tr0 d4t hang T1k1. Lu0ng 800k/ngay. Tu01 23-65. Z4l0: 84799000111,1,0,1,personal_number,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng
Cty HVS can tuy3n nv xu ly d0n hang eBay tai nh4. Thu nhap 500k-3tr/ngay. Tu01 22-60. Z4l0: zalo.me/84700112244 84700112244,1,1,1,personal_number,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng
[BIDV] Tai kh04n ban da bi t4m khoa. Vu1 l0ng dang nhap bidv-online.vip de xac thuc truoc 2h00.,1,1,0,brandname,Giả mạo ngân hàng,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự)
BIDV tr4n trong. Tai kh04n bi kh04 v1 b40 mat. Vu1 l0ng tru1 cap bidv.cc-vn.top de k1ch hoat.,1,1,0,brandname,Giả mạo ngân hàng,LEVEL 2 – Leet nặng + tên riêng
[BIDV] C4nh b40: Tai kh04n ban bi t4m kh04. Vu1 l0ng tru1 cap bidv.vn-web.top de x4c thuc trong 10 fhut.,1,1,0,brandname,Giả mạo ngân hàng,LEVEL 2 – Leet nặng + tên riêng
"BIDV SmartBanking: Th13t bi la dang nhap. N3u khong f4i ban, bam vao bidv-security.vip de kh04.",1,1,0,brandname,Giả mạo ngân hàng,LEVEL 2 – Leet nặng + tên riêng
[BIDV] Tai kh04n ban se bi ngung d1ch vu s4u 1 g10. Truy cap bidv.cc de cap nh4t thong t1n.,1,1,0,brandname,Giả mạo ngân hàng,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự)
"BIDV: Qu-y khach co l3nh chu-y3n t13n 50tr. N3u khong f4i ban, bam b1dv-check.top de hu-y.",1,1,0,brandname,Giả mạo ngân hàng,LEVEL 2 – Leet nặng + tên riêng
[BIDV] Ph4t-h13n-truy-cap-b4t-thu0ng. Vu1-l0ng-x4c-thuc-t4i-bidv.vn-security.info-tr3n-30-phut.,1,1,0,brandname,Giả mạo ngân hàng,LEVEL 2 – Leet nặng + tên riêng
BIDV SmartBanking: Tai kh04n bi t4m dung do v1 f4m. Dang nhap bidv.vn-portal.cc de k1ch hoat.,1,1,0,brandname,Giả mạo ngân hàng,LEVEL 2 – Leet nặng + tên riêng
[BIDV] TAI-kh04n-cua-ban-da-bi-kh04. Vu1-l0ng-nh4n-v40-bidv.vn-home.top-d3-m0-kh04-ng4y.,1,1,0,brandname,Giả mạo ngân hàng,LEVEL 2 – Leet nặng + tên riêng
BIDV: Thong b40 kh04 th3 t4m th01. Qu-y khach vu1 l0ng truy cap bidv-lock.vip de m0 th3.,1,1,0,brandname,Giả mạo ngân hàng,LEVEL 2 – Leet nặng + tên riêng
[BIDV] Tr4n trong: Tai kh04n cua ban bi t4m kh04. Vu1 l0ng dang nhap bidv.cc de x4c thuc.,1,1,0,brandname,Giả mạo ngân hàng,LEVEL 2 – Leet nặng + tên riêng
BIDV: Ph4t-h13n-truy-cap-la-luc-23h. Dang-nh4p-bidv-online.top-d3-ngan-ch4n-m4t-t13n.,1,1,0,brandname,Giả mạo ngân hàng,LEVEL 2 – Leet nặng + tên riêng
[BIDV] Thong b40: Tai kh04n bi dinh ch3. Vu1 l0ng tru1 cap bidv.vn-web.vip de m0 l4i ngay.,1,1,0,brandname,Giả mạo ngân hàng,LEVEL 2 – Leet nặng + tên riêng
BIDV: Ung dung cua ban bi k1ch hoat tr3n th13t bi la. Bam vao bidv-security.info de hu-y.,1,1,0,brandname,Giả mạo ngân hàng,LEVEL 2 – Leet nặng + tên riêng
[BIDV] C4nh-b40: Tai-kh04n-bi-kh04-v1-nhap-s4i-m4-pin. Tru1-c4p-bidv.vn-sh.cc-d3-m0-l4i.,1,1,0,brandname,Giả mạo ngân hàng,LEVEL 2 – Leet nặng + tên riêng
BIDV: Tai kh04n se bi t4m ngung s4u 30 fhut. Vu1 l0ng dang nhap bidv-portal.top de x4c thuc.,1,1,0,brandname,Giả mạo ngân hàng,LEVEL 2 – Leet nặng + tên riêng
[BIDV] Thong b40: Tai kh04n cua ban bi t4m kh04. Vu1 l0ng dang nhap bidv.vn-online.vip.,1,1,0,brandname,Giả mạo ngân hàng,LEVEL 2 – Leet nặng + tên riêng
BIDV SmartBanking: Ph4t h13n r-ui r0 b40 mat. Dang nhap bidv.vn-secure.vip de b40 v3.,1,1,0,brandname,Giả mạo ngân hàng,LEVEL 2 – Leet nặng + tên riêng
[BIDV] L-u y: Tai kh04n cua ban da bi kh04. Vu1 l0ng tru1 cap bidv.vn-web.top de x4c thuc.,1,1,0,brandname,Giả mạo ngân hàng,LEVEL 2 – Leet nặng + tên riêng
BIDV: Tai kh04n ban da bi t4m kh04. Vu1 l0ng dang nhap bidv-online.vip de m0 l4i ngay.,1,1,0,brandname,Giả mạo ngân hàng,LEVEL 2 – Leet nặng + tên riêng
"H1 ban, m1nh la L1nh. Tuy3n ctv th4 t1m v1d30 t1kt0k, 10 nv moi ngay nh4n 100k tra cu01 ngay nhe.",1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
"Ch40 ban nh3, cv kiem t13n f33 tai nh4 r4nh r01. Z0 nh0m T3l3gr4m nay co g140 v13n huong z4n: t.me/kiemtien24h_vn",1,1,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
N4p_v0n_d4u*tu~C0ng-ty-TNHH-Th1nh-Vv0ng. STK_9920192847-V13tt1nb4nk. L3nh-n4p_s3-du0c_duy3t-ngay.,1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
"Ban 01, co cv l4m tai nh4 k0 can v0n n3. Ch1 can th4 t1m v1d30 10 phut nh4n 200k chuy3n kh04n lu0n.",1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
"Ch1 can 15 phut moi ngay g140 v13n chuy3n ngh13p co th3 huong d4n ban kiem 500k-2tr, vao nh0m: t.me/job_tiktok_vnn",1,1,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
"M1nh la H04, chuy3n v13n tai ch1nh. Ban chuy3n k04n vao tk C0ng ty TNHH tai ch1nh Sun-L1f3 STK 0912837465 VCB nhe.",1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
Cv_onl1ne-nh3_nh4ng~k0-c4n_v0n. Th4_t1m-v1d30-nh4n_100k-m01_ng4y. Khong-y3u_c4u-k1nh_ngh13m-dau.,1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
"H3ll0 ban, m1nh duoc g1301 thieu ban dang t1m v13c. Nh0m m1nh dang tuy3n ngu01 th4 t1m b1nh lu4n nh4n lu0ng ngay.",1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
Cv-kiem-t1en-tai-nh4-cuc-de. G140-v13n-h-tro-1-k3m-1-kiem-5tr-moi-tu4n. Link-nh0m: t.me/kiem_tien_ben_vung,1,1,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
Ban hay chuy3n s0 t13n n4p vao tk nay: 88201923847-TCB. T3n: CONG TY DAU TU THUONG MAI SAO MAI.,1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
"Ch40_b4n, m1nh-la-Ng0c. Ban-mu0n-l4m_nv-th4_t1m-v1d30-kiem-100k-v3-tk-khong? Ib-m1nh-ngay-nhe.",1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
G140 v13n huong z4n kiem t13n thu nhap thu dong 1-3tr moi ngay khong r r0. Tham g14 ngay: t.me/tl_kiemtien_2024,1,1,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
Anh/ch1 chuy3n t13n d4u tu vao STK 19028374655-MBB. T3n tk: CONG TY TNHH PHAT TRIEN CONG NGHE GLOBAL.,1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
"T01 la chuy3n v13n h0 tr0, ban mu0n nh4n 10 nv th4 t1m t1kt0k moi ngay k0? Ch1 can 5p la co 150k r01.",1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
H1_b4n! Cv_nh3-nh4ng_k0-mat-f33. K13m_300k-500k/ng4y_ch1-v01-sh0p33-v4-t1kt0k. Nh4n_v13c_t41: t.me/shopee_nv_24h,1,1,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
Ban thuc h13n l3nh n4p vao tk sau: 0491028374-VCB. T3n: CONG TY TNHH TM DV PHUONG NAM de d4u tu s1nh l01.,1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
"Ch40 ban, m1nh la Phuong. Tuy3n ctv th4 t1m v1d30, 10 nv nh4n 100k chuy3n v3 tk 20h hang ngay nhe.",1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
K13m_t13n-th01_g14n-r4nh! G140_v13n-g101_hu0ng-z4n-thu-nhap-5tr/tu4n. K0-can-v0n-dau. Link: t.me/teacher_huyen_invest,1,1,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
Chuy3n kh04n vao STK 1029384756-BIDV. T3n: CONG TY TNHH DAU TU TAI CHINH THU DO de kich hoat go1 d4u tu.,1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
"Ban dang t1m v13c l4m th3m k0? Ch1 can th4 t1m t1kt0k nh4n 100k-300k/ngay, k0 can k1nh ngh13m.",1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
"J1up_m1nh-th4_t1m-v1d30-nhe. M01_v1d30-10k, l4m-10-c41-nh4n-100k-lu0n. Ib_m1nh-huong-z4n-ch0.",1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
"Ch40 ban, m1nh g1up ban kiem 500k-1tr moi ngay ch1 v01 d1 dong. T3l3gr4m h0 tr0: t.me/app_kiemtien_moingay",1,1,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
Hay chuy3n t13n vao tk nay de xac thuc: 00219384756-ACB. T3n: CONG TY TNHH QUAN LY QUY THINH PHUONG.,1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
"M1nh la H4, chuy3n v13n TikTok. Ban mu0n l4m nv b1nh lu4n v1d30 nh4n lu0ng c3ng khong? Ib m1nh nhe.",1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
Cv_onl1ne-kh0ng_v0n~thu-nhap-c4o. G140-v13n_hu0ng-z4n-t4n-t1nh. Cl1ck-vao-nh0m-ngay: t.me/group_passive_income,1,1,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
L3nh n4p d4u tu: STK 1092837465-V13tt1nb4nk. T3n: CONG TY TNHH GIAI PHAP TAI CHINH SO.,1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
"H1 ban, m1nh la Tu4n. Cv th4 t1m t1kt0k don g14n, 10 nv/ngay nh4n 100k. K0 can v0n, nh4n t13n cu01 ngay.",1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
K13m_t13n-kh0ng_kh0! Ch1_c4n-10p_m01-ng4y_nh4n-200k. G140-v13n-huong-z4n-tai: t.me/huong_dan_kiem_tien_nhanh,1,1,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
Anh/ch1 chuy3n khoan vao STK 102938475-MSB. T3n: CONG TY TNHH TM DV DAU TU MINH ANH de nh4n lai.,1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
Ban r4nh k? L4m ctv th4 t1m v1d30 ch0 m1nh nhe. Ngay l4m 10 nv th01 la co 100k-200k v3 tkhn.,1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
Z0_nh0m-T3l3gr4m_nh4n-nv-kiem-t13n-f33. G140-v13n-nhi3t-t1nh_h-tro. Link_z0: t.me/job_online_uytin_2024,1,1,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
Chuy3n t13n n4p v0n d4u tu vao STK: 0192837465-VCB. T3n: CONG TY TNHH DAU TU PHAT TRIEN THANG LOI.,1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
"H3ll0 ban, cv th4 t1m t1kt0k de l4m l4m. Ban l4m 10 nv m1nh chuy3n 100k lu0n nhe. K0 mat f33 j dau.",1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
K13m_t13n-tai-nh4-cuc_v-u1. Thu-nhap-300k-1tr/ngay. Ib-nh4n-link-nh0m-T3l3gr4m: t.me/kiem_tien_shopee_tik,1,1,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
Ban hay n4p t13n vao STK nay de l3n l3nh: 99102837465-TCB. T3n: CONG TY TNHH TAI CHINH THINH PHAT.,1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
Ch40 ban m1nh la M41. Ban mu0n l4m nv th4 t1m de kiem th3m thu nhap k0? Khong can v0n dau nhe.,1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
Tuy3n-ctv_th4-t1m-v1d30. L4m-ng4y_nh4n-t13n-ngay. Link-T3l3gr4m-g140-v13n: t.me/cong_viec_tai_nha_247,1,1,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
Chuy3n khoan vao STK 0928374615-MBB. T3n: CONG TY TNHH DAU TU THUONG MAI DAI NAM de bat dau nhe.,1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
"Ban 01, cv th4 t1m v1d30 kiem 100k moi ngay n3. Ch1 can 10 phut th01, k0 mat v0n j lu0n.",1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
G140_v13n-hu0ng_z4n-kiem-t13n-onl1ne-f33. Uy-t1n-100%. Tham-g14-ngay: t.me/nhom_kiem_tien_tu_dong_2024,1,1,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
"Giai tri 2Q: N4p 50k nh4n 150k, 1 v0ng cu0c rut MAXX 10.000k. N0 Hu, Ban C4. DK: t.ly/AbC12 qWerT",1,1,0,personal_number,Cờ bạc / Betting,LEVEL 2 – Leet nặng + tên riêng
"G!ai-tr!_2Q_N@p-100k~nh4n-250k. 1 v0ng rut MAXX 5.555k. N0*Hu, B4n*C4... DK: t.ly/xYz89_MnB",1,1,0,personal_number,Cờ bạc / Betting,LEVEL 3 – Dot/dash insertion
"Nap 20k nhan 100k tai Giai tri 2Q. 1 v0ng cu0c rut MAXX 2.000k. BCR, No Hu. Link: t.ly/pL67q rtyU",1,1,0,personal_number,Cờ bạc / Betting,LEVEL 2 – Leet nặng + tên riêng
"N@p_50k-nh4n~288k! G!ai-tr!_2Q. 1 v0ng cuoc rut MAXX 8.888k. N0*Hu, B4n*C4. DK: t.ly/kH45j_AsD",1,1,0,personal_number,Cờ bạc / Betting,LEVEL 3 – Dot/dash insertion
"Giai tri 2Q: N4p 200k nh4n 500k, 1 v0ng cu0c rut MAXX 15.000k. BCR, No Hu. DK: t.ly/vN23z pOiU",1,1,0,personal_number,Cờ bạc / Betting,LEVEL 2 – Leet nặng + tên riêng
"G!ai-tr!^2Q_Nap-Xk-nhan-Yk. 1 v0ng cuoc rut MAXX 9.999k. N0*Hu, B4n*C4... DK: t.ly/zX90c_KjH",1,1,0,personal_number,Cờ bạc / Betting,LEVEL 3 – Dot/dash insertion
Giai tri 2Q khuyen m4i n4p 50k nh4n 120k. 1 v0ng cu0c rut MAXX 3.333k. DK: t.ly/mQ11w bVcX,1,1,0,personal_number,Cờ bạc / Betting,LEVEL 2 – Leet nặng + tên riêng
"N@p_100k-nh4n~333k! G!ai-tr!_2Q. BCR, No Hu, B4n C4. 1 vong cuoc rut MAXX. L1nk: t.ly/gT44y_PoL",1,1,0,personal_number,Cờ bạc / Betting,LEVEL 3 – Dot/dash insertion
"Giai tri 2Q: N4p 30k nh4n 100k, 1 v0ng cu0c rut MAXX 1.500k. Ban Ca, No Hu. DK: t.ly/uI88o nMkL",1,1,0,personal_number,Cờ bạc / Betting,LEVEL 2 – Leet nặng + tên riêng
"G!ai-tr!_2Q~Nap-50k-nh4n-200k. 1 v0ng rut MAXX 7.777k. No*Hu, BCR. DK: t.ly/cE22r_GhT",1,1,0,personal_number,Cờ bạc / Betting,LEVEL 3 – Dot/dash insertion
"Tai 4pp Giai tri 2Q nh4n 199k, x3 n4p d4u, rut ngay k0 can n4p. TLMN, X.0c-D.14. Click: 2qgo.tech/aB12c",1,1,0,personal_number,Cờ bạc / Betting,LEVEL 2 – Leet nặng + tên riêng
"T4i-App_G!ai-tr!^2Q-nh4n_288k. x3 n@p-dau. TLMN, X.0c-D.!a, N.0hu. L1nk: gtr2q.cc/dF45g",1,1,0,personal_number,Cờ bạc / Betting,LEVEL 3 – Dot/dash insertion
"Giai tri 2Q: Tai 4pp t4ng 88k, x3 n4p d4u, rut t1en khong g10i han. TLMN, N.0hu. Click: 2qplay.tech/kL89m",1,1,0,personal_number,Cờ bạc / Betting,LEVEL 2 – Leet nặng + tên riêng
"G!ai-tr!_2Q_t@ng-158k-khi_t4i-app. x3 n@p-dau. X.0c-D.!a, N.0hu. L1nk: gtr99.cc/vN77b",1,1,0,personal_number,Cờ bạc / Betting,LEVEL 3 – Dot/dash insertion
"Tai 4pp Giai tri 2Q nh4n 50k trai ngh1em, x3 n4p d4u. TLMN, BCR, N.0hu. Click: 2qclub.tech/pQ33w",1,1,0,personal_number,Cờ bạc / Betting,LEVEL 2 – Leet nặng + tên riêng
"T4i-App_G!ai-tr!^2Q~nh4n_100k! x3 n@p-dau, rut ngay. TLMN, X.0c-D.!a. L1nk: gtr88.cc/rT44y",1,1,0,personal_number,Cờ bạc / Betting,LEVEL 3 – Dot/dash insertion
"Giai tri 2Q: Tai 4pp nh4n 128k, x3 n4p d4u, rut t1en 24/7. TLMN, X.0c-D.14. Click: 2qpro.tech/zX55c",1,1,0,personal_number,Cờ bạc / Betting,LEVEL 2 – Leet nặng + tên riêng
"G!ai-tr!_2Q_t@ng-68k-khi_t4i-app. x3 n@p-dau. X.0c-D.!a, N.0hu. L1nk: gtr11.cc/mB22n",1,1,0,personal_number,Cờ bạc / Betting,LEVEL 3 – Dot/dash insertion
"Tai 4pp Giai tri 2Q nh4n ngay 99k, x3 n4p d4u. Rut t1en khong can n4p. Click: 2qwin.tech/hJ66k",1,1,0,personal_number,Cờ bạc / Betting,LEVEL 2 – Leet nặng + tên riêng
"T4i-App_G!ai-tr!^2Q-nh4n_300k. x3 n@p-dau. TLMN, X.0c-D.!a, N.0hu. L1nk: gtr44.cc/oP99l",1,1,0,personal_number,Cờ bạc / Betting,LEVEL 3 – Dot/dash insertion
"Giai tri 2Q: B4cc4r4t truc t1ep, ch0i g4, x0 s0. Gu1 v4 rut trong 3 phut, CSKH 24/24. Dk: 2q888.com",1,1,0,personal_number,Cờ bạc / Betting,LEVEL 2 – Leet nặng + tên riêng
"B4cc4r4t_Truc-T!ep*G!ai-Tr!^2Q. Ch0i-g4, X0-s0. Rut-t1en_nhanh! CSKH-24/7. DK: q2qbet.com",1,1,0,personal_number,Cờ bạc / Betting,LEVEL 3 – Dot/dash insertion
"Chao mung ban den Giai tri 2Q. B4cc4r4t, ch0i g4, th0 th40. Rut t1en 3 phut. DK: 2qfun.com",1,1,0,personal_number,Cờ bạc / Betting,LEVEL 2 – Leet nặng + tên riêng
"G!ai-tr!_2Q-B4cc4r4t~Truc-T!ep. Ch0i-g4, X0-s0. CSKH-24/24-G@me-uy-t!n. DK: q2qpro.com",1,1,0,personal_number,Cờ bạc / Betting,LEVEL 3 – Dot/dash insertion
"Giai tri 2Q: Casino truc t1ep, ch0i g4, d1en tu. Gu1 rut t1en s1eu t0c. CSKH 24/24. DK: 2qwin.com",1,1,0,personal_number,Cờ bạc / Betting,LEVEL 2 – Leet nặng + tên riêng
"G!ai-tr!^2Q*B4cc4r4t_Truc-T!ep. Ch0i-g4, Th3-th40. Rut-t1en-3-phut! DK: q2q789.com",1,1,0,personal_number,Cờ bạc / Betting,LEVEL 3 – Dot/dash insertion
"Giai tri 2Q: Ch0i g4, B4cc4r4t, x0 s0. Khuyen m4i n4p d4u h4p d4n. CSKH 24/24. DK: 2qapp.com",1,1,0,personal_number,Cờ bạc / Betting,LEVEL 3 – Dot/dash insertion
"B4cc4r4t_Truc-T!ep-G!ai-tr!_2Q. Ch0i-g4, X0-s0. Rut-t1en_nhanh-ch0ng! DK: q2qsky.com",1,1,0,personal_number,Cờ bạc / Betting,LEVEL 3 – Dot/dash insertion
"Giai tri 2Q: Casino, ch0i g4, th0 th40. Gu1 v4 rut t1en trong 5 phut. DK: 2qtop.com",1,1,0,personal_number,Cờ bạc / Betting,LEVEL 2 – Leet nặng + tên riêng
"G!ai-tr!_2Q*B4cc4r4t~Truc-T!ep. Ch0i-g4, d1en-tu. CSKH-24/24-uy-t!n. DK: q2qmax.com",1,1,0,personal_number,Cờ bạc / Betting,LEVEL 3 – Dot/dash insertion
"Giai tri 2Q tuyen d4i ly h04 h0ng 50%, tra h04 h0ng nh1eu h1nh thuc. Z4l0: 0987111222. Link: 2qtop.vip",1,1,1,shortcode,Cờ bạc / Betting,LEVEL 2 – Leet nặng + tên riêng
Tuyen_D4i-Ly_G!ai-Tr!^2Q! H04_h0ng-60%. Z@lo: 0912333444. L1nk: g2qpro.bet,1,1,1,shortcode,Cờ bạc / Betting,LEVEL 3 – Dot/dash insertion
"Giai tri 2Q: Hop t4c d4i ly h04 h0ng c40 55%, qu4n ly d0anh thu. Z4l0: 0905666777. Link: 2qwin.vip",1,1,1,shortcode,Cờ bạc / Betting,LEVEL 2 – Leet nặng + tên riêng
D4i-Ly_G!ai-tr!_2Q_H04-h0ng~50%. Tr4_h04-h0ng-hang-tuan. Z@lo: 0933888999. L1nk: g2qfun.bet,1,1,1,shortcode,Cờ bạc / Betting,LEVEL 3 – Dot/dash insertion
"Giai tri 2Q tuyen d4i ly t04n qu0c h04 h0ng 45%, h0 tr0 24/7. Z4l0: 0988000111. Link: 2qmax.vip",1,1,1,shortcode,Cờ bạc / Betting,LEVEL 2 – Leet nặng + tên riêng
Tuyen_D4i-Ly_G!ai-Tr!^2Q-H04-h0ng_up-to-65%! Z@lo: 0944111222. L1nk: g2qsky.bet,1,1,1,shortcode,Cờ bạc / Betting,LEVEL 2 – Leet nặng + tên riêng
